FDID,INC #,EXP,Date,Time,District,INC Type,INC DESCREP,Address,City ,State,ZIP,Lat,Long
77011,16-0000828,0,5/7/2016,19:31:17,J39,622,No Incident found on arrival at dispatch address,"6190 NW 59TH CT /327/JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.672693,-93.699445
77011,16-0000827,0,5/7/2016,18:33:23,J39,321,"EMS call, excluding vehicle accident with injury","6501 NW 62ND AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.674087,-93.706055
77011,16-0000825,0,5/7/2016,11:06:38,J40,321,"EMS call, excluding vehicle accident with injury","8686 NW 54TH AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000815,0,5/6/2016,13:36:50,J40,550,"Public service assistance, Other","5708 NW 93RD ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000812,0,5/5/2016,11:18:01,J39,321,"EMS call, excluding vehicle accident with injury","5921 WINWOOD DR /213/JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.668974,-93.700338
77011,16-0000810,0,5/5/2016,8:22:11,J40,412,Gas leak (natural gas or LPG),"6500-B NW 100TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000811,0,5/5/2016,9:56:07,J40,321,"EMS call, excluding vehicle accident with injury","6500-B NW 100TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000814,0,5/5/2016,21:06:47,J40,321,"EMS call, excluding vehicle accident with injury","8610 CRESCENT CHASE /5B/JOHNSTON, IA 501",JOHNSTON,IA,50131,0,0
77011,16-0000805,0,5/4/2016,14:27:01,J39,321,"EMS call, excluding vehicle accident with injury","4965 NW LOVINGTON DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000809,0,5/4/2016,19:19:25,J40,550,"Public service assistance, Other","5508 NW 88TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.66026,-93.740408
77011,16-0000801,0,5/4/2016,0:52:06,J39,321,"EMS call, excluding vehicle accident with injury","6190 NW 59TH CT /223/JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.672693,-93.699445
77011,16-0000804,0,5/4/2016,14:18:14,J39,321,"EMS call, excluding vehicle accident with injury","7105 NW 70TH AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000808,0,5/4/2016,18:37:25,J40,554,Assist invalid,"9800 VERIDIAN LN /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000800,0,5/3/2016,7:56:09,J39,321,"EMS call, excluding vehicle accident with injury","5921 WINWOOD DR /210/JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.668974,-93.700338
77011,16-0000799,0,5/3/2016,0:05:02,J40,321,"EMS call, excluding vehicle accident with injury","6130 NW 86TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.671824,-93.737099
77011,16-0000795,0,5/2/2016,14:54:03,G40,611,Dispatched & cancelled en route,SE 11TH ST & SE GRIMES BLVD,GRIMES,IA,50111,0,0
77011,16-0000797,0,5/2/2016,17:21:39,J40,714,"Central station, malicious false alarm","5440 NW 86TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.65911,-93.738798
77011,16-0000791,0,5/2/2016,6:22:35,J39,321,"EMS call, excluding vehicle accident with injury","5815 WINWOOD DR /104/JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000796,0,5/2/2016,15:19:02,J39,611,Dispatched & cancelled en route,"6025 COTTAGE DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000793,0,5/2/2016,11:58:40,J39,730,"System malfunction, Other","6500 NW BEAVER DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.678934,-93.681064
77011,16-0000792,0,5/2/2016,10:12:05,J39,321,"EMS call, excluding vehicle accident with injury","6750 CORPORATE DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000786,0,5/1/2016,15:31:53,J39,321,"EMS call, excluding vehicle accident with injury","5837 WINWOOD DR /102/JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000780,0,5/1/2016,0:02:18,J39,321,"EMS call, excluding vehicle accident with injury","6004 TERRACE DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000788,0,5/1/2016,17:54:18,J39,113,"Cooking fire, confined to container","6535 NW 56TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000782,0,5/1/2016,7:31:22,J39,321,"EMS call, excluding vehicle accident with injury","7105 NW 70TH AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000784,0,5/1/2016,8:55:00,J39,743,"Smoke detector activation, no fire - unintentional","7105 NW 70TH AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000778,0,4/30/2016,11:14:37,J39,553,Public service,"5921 WINWOOD DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.668974,-93.700338
77011,16-0000777,0,4/30/2016,7:07:37,J40,745,"Alarm system activation, no fire - unintentional","8385 BIRCHWOOD CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000770,0,4/29/2016,1:46:04,J40,321,"EMS call, excluding vehicle accident with injury","5488 LONGVIEW CT /7/JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000775,0,4/29/2016,20:05:41,J39,321,"EMS call, excluding vehicle accident with injury","6808 NW 57TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000767,0,4/28/2016,12:06:14,J40,321,"EMS call, excluding vehicle accident with injury","10225 NW 62ND AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000765,0,4/28/2016,10:35:57,J39,,,"5685 LAKEPOINT CIR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000759,0,4/27/2016,8:44:23,J39,321,"EMS call, excluding vehicle accident with injury","5450 NW 55TH AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000763,0,4/27/2016,19:58:37,J39,700,"False alarm or false call, Other","5921 WINWOOD DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.668974,-93.700338
77011,16-0000760,0,4/27/2016,13:07:17,J40,321,"EMS call, excluding vehicle accident with injury","9508 WHITE OAK LN /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000757,0,4/27/2016,2:48:52,J40,600,"Good intent call, Other","9508 WHITE OAK LN /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000758,0,4/27/2016,8:24:05,J40,600,"Good intent call, Other","9508 WHITE OAK LN /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000761,0,4/27/2016,15:18:04,J40,113,"Cooking fire, confined to container","9901 NW 62ND AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000755,0,4/26/2016,16:09:42,J39,321,"EMS call, excluding vehicle accident with injury","4900 NW 52ND ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000750,0,4/26/2016,10:08:50,J40,622,No Incident found on arrival at dispatch address,"5500 LONGVIEW CT /1/JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000752,0,4/26/2016,12:18:47,J39,321,"EMS call, excluding vehicle accident with injury","5820 NORTHGLENN DR /C/JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000751,0,4/26/2016,11:30:35,J39,321,"EMS call, excluding vehicle accident with injury","6207 CLARK LN /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000748,0,4/26/2016,3:35:23,J39,554,Assist invalid,"6365 MERLE HAY RD /118/JOHNSTON, IA 5013",JOHNSTON,IA,50131,41.675908,-93.697219
77011,16-0000756,0,4/26/2016,21:13:44,J39,321,"EMS call, excluding vehicle accident with injury","6750 CORPORATE DR /611/JOHNSTON, IA 5013",JOHNSTON,IA,50131,0,0
77011,16-0000749,0,4/26/2016,8:13:23,J40,600,"Good intent call, Other","9508 WHITE OAK LN /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000739,0,4/25/2016,9:13:37,J40,745,"Alarm system activation, no fire - unintentional","10505 PROVIDENCE DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000736,0,4/25/2016,0:40:37,J39,321,"EMS call, excluding vehicle accident with injury","4705 NW 51ST ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000745,0,4/25/2016,18:14:40,J39,151,"Outside rubbish, trash or waste fire","4765 NW 52ND ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000743,0,4/25/2016,14:46:32,J39,321,"EMS call, excluding vehicle accident with injury","4995 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000738,0,4/25/2016,8:01:12,J40,321,"EMS call, excluding vehicle accident with injury","5404 NW 92ND ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000747,0,4/25/2016,20:48:14,J40,142,Brush or brush-and-grass mixture fire,"5814 NW 106TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000737,0,4/25/2016,1:58:02,J39,321,"EMS call, excluding vehicle accident with injury","8144 NW BEAVER DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000735,0,4/24/2016,21:42:14,J39,322,Motor vehicle accident with injuries,SE 19TH ST & SE GRIMES BLVD,GRIMES,IA,50111,0,0
77011,16-0000733,0,4/24/2016,18:24:20,J39,132,Road freight or transport vehicle fire,"134.8 I8035 WB HWY /Des Moines, IA 50310",Des Moines,IA,50310,0,0
77011,16-0000729,0,4/23/2016,17:42:14,J39,600,"Good intent call, Other","4048 NW 66TH AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000732,0,4/23/2016,22:00:03,J39,321,"EMS call, excluding vehicle accident with injury","4705 NW 51ST ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000728,0,4/23/2016,16:15:13,J39,321,"EMS call, excluding vehicle accident with injury","5815 WINWOOD DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000724,0,4/23/2016,1:26:48,J39,622,No Incident found on arrival at dispatch address,"6217 WILLOW CREST DR /205/JOHNSTON, IA 5",JOHNSTON,IA,50131,0,0
77011,16-0000727,0,4/23/2016,12:43:32,J39,321,"EMS call, excluding vehicle accident with injury","7105 NW 70TH AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000723,0,4/22/2016,8:26:52,J39,550,"Public service assistance, Other","6190 NW 59TH CT /116/JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.672693,-93.699445
77011,16-0000713,0,4/21/2016,8:57:24,J39,745,"Alarm system activation, no fire - unintentional","5200 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000716,0,4/21/2016,14:40:39,J39,321,"EMS call, excluding vehicle accident with injury","5450 NW 62ND AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.672183,-93.693707
77011,16-0000721,0,4/21/2016,20:05:43,J40,321,"EMS call, excluding vehicle accident with injury","5483 LONGVIEW CT /2/JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000717,0,4/21/2016,14:52:52,J39,321,"EMS call, excluding vehicle accident with injury","5685 LAKEPOINT CIR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000714,0,4/21/2016,9:29:36,J39,321,"EMS call, excluding vehicle accident with injury","6365 MERLE HAY RD /120/JOHNSTON, IA 5013",JOHNSTON,IA,50131,41.675908,-93.697219
77011,16-0000715,0,4/21/2016,11:05:28,J40,321,"EMS call, excluding vehicle accident with injury","8610 CRESCENT CHASE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000711,0,4/20/2016,16:06:46,J40,321,"EMS call, excluding vehicle accident with injury","10525 PROVIDENCE DR /202/JOHNSTON, IA 50",JOHNSTON,IA,50131,0,0
77011,16-0000712,0,4/20/2016,21:12:56,J39,321,"EMS call, excluding vehicle accident with injury","5406 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.659453,-93.699654
77011,16-0000710,0,4/20/2016,13:27:21,J40,730,"System malfunction, Other","8101 BIRCHWOOD CT /Suite T/JOHNSTON, IA",JOHNSTON,IA,50131,0,0
77011,16-0000706,0,4/19/2016,10:57:36,J39,321,"EMS call, excluding vehicle accident with injury","5406 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.659453,-93.699654
77011,16-0000709,0,4/19/2016,20:12:06,J39,600,"Good intent call, Other","5499 NW 62ND AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000707,0,4/19/2016,11:08:16,J39,320,"Emergency medical service, other","5815 WINWOOD DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000700,0,4/18/2016,17:03:31,J39,322,Motor vehicle accident with injuries,"132.7 I8035 EB HWY /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000699,0,4/18/2016,16:51:47,J39,324,Motor Vehicle Accident with no injuries,"4219 NW 66TH AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000697,0,4/18/2016,15:52:27,J39,321,"EMS call, excluding vehicle accident with injury","6150 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.67205,-93.698204
77011,16-0000698,0,4/18/2016,16:47:54,J39,321,"EMS call, excluding vehicle accident with injury","6190 NW 59TH CT /129/JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.672693,-93.699445
77011,16-0000694,0,4/18/2016,9:11:41,J40,700,"False alarm or false call, Other","8831 WINDSOR PKWY /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000691,0,4/17/2016,17:28:40,J39,321,"EMS call, excluding vehicle accident with injury","5050 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.653998,-93.699466
77011,16-0000688,0,4/17/2016,2:53:46,J40,321,"EMS call, excluding vehicle accident with injury","6070 WESTFALEN CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000686,0,4/17/2016,1:16:47,J39,321,"EMS call, excluding vehicle accident with injury","6501 NW 62ND AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.674087,-93.706055
77011,16-0000690,0,4/17/2016,17:13:27,J40,321,"EMS call, excluding vehicle accident with injury","9540 WOODLAND DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000684,0,4/16/2016,20:50:38,J40,321,"EMS call, excluding vehicle accident with injury","10525 ESSEX DR /5/JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.670016,-93.76237
77011,16-0000681,0,4/16/2016,10:17:43,J39,321,"EMS call, excluding vehicle accident with injury","5745 COLUMBINE DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000680,0,4/16/2016,1:25:36,J40,321,"EMS call, excluding vehicle accident with injury","5973 SAPPHIRE CIR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000685,0,4/16/2016,22:20:24,J39,321,"EMS call, excluding vehicle accident with injury","6630 GABLES WAY /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000683,0,4/16/2016,19:27:33,J40,321,"EMS call, excluding vehicle accident with injury","9508 WHITE OAK LN /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000675,0,4/15/2016,14:32:14,J39,611,Dispatched & cancelled en route,101 SE DESTINATION DR,GRIMES,IA,50111,41.687786,-93.768379
77011,16-0000677,0,4/15/2016,14:53:18,J39,311,"Medical assist, assist EMS crew",200 N JAMES ST,GRIMES,IA,50111,41.688833,-93.79622
77011,16-0000671,0,4/15/2016,10:14:38,J39,700,"False alarm or false call, Other",2555 W 1ST ST,GRIMES,IA,50111,41.689898,-93.823042
77011,16-0000679,0,4/15/2016,23:13:51,J39,321,"EMS call, excluding vehicle accident with injury","4575.5 NW 62ND AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000673,0,4/15/2016,13:57:08,J40,321,"EMS call, excluding vehicle accident with injury","5441 NW 86TH ST /Suite 300/JOHNSTON, IA",JOHNSTON,IA,50131,41.659365,-93.735732
77011,16-0000669,0,4/15/2016,1:12:09,J40,733,Smoke detector activation due to malfunction,"5909 SAPPHIRE CIR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000678,0,4/15/2016,16:38:51,J39,321,"EMS call, excluding vehicle accident with injury","6190 NW 59TH CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.672693,-93.699445
77011,16-0000667,0,4/14/2016,20:20:43,J39,321,"EMS call, excluding vehicle accident with injury","MERLE HAY RD & WINWOOD DR /JOHNSTON, IA",JOHNSTON,IA,50131,0,0
77011,16-0000665,0,4/14/2016,13:13:30,J40,321,"EMS call, excluding vehicle accident with injury","8711 WINDSOR PKWY /Suite 1/JOHNSTON, IA",JOHNSTON,IA,50131,41.667241,-93.738612
77011,16-0000662,0,4/13/2016,15:35:32,J40,321,"EMS call, excluding vehicle accident with injury","5900 NW 86TH ST /Suite 200/JOHNSTON, IA",JOHNSTON,IA,50131,0,0
77011,16-0000664,0,4/13/2016,21:02:41,J39,321,"EMS call, excluding vehicle accident with injury","6821 HEMINGWAY ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000652,0,4/12/2016,2:24:43,J39,321,"EMS call, excluding vehicle accident with injury","5406 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.659453,-93.699654
77011,16-0000659,0,4/12/2016,19:49:24,J40,300,"Rescue, EMS incident, other","6520 NW 93RD ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000656,0,4/12/2016,10:52:13,J39,321,"EMS call, excluding vehicle accident with injury","6602 GABLES WAY /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000657,0,4/12/2016,12:54:51,J40,321,"EMS call, excluding vehicle accident with injury",8460 BIRCHWOOD CT /Suite 100-300/JOHNSTO,JOHNSTON,IA,50131,41.654669,-93.734706
77011,16-0000655,0,4/12/2016,9:44:19,J40,743,"Smoke detector activation, no fire - unintentional","9809 WHITE OAK LN /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000650,0,4/11/2016,12:36:44,J40,321,"EMS call, excluding vehicle accident with injury","5569 HARDWICKE CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000647,0,4/11/2016,3:45:24,J39,321,"EMS call, excluding vehicle accident with injury","5837 WINWOOD DR /202/JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000649,0,4/11/2016,10:39:25,J40,622,No Incident found on arrival at dispatch address,"6512 BARTON CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000646,0,4/10/2016,21:13:59,J39,150,"Outside rubbish fire, Other","NW 51ST ST & NW LOVINGTON DR /JOHNSTON,",JOHNSTON,IA,50131,0,0
77011,16-0000640,0,4/10/2016,7:35:56,J40,321,"EMS call, excluding vehicle accident with injury","10167 N GLENSTONE CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000643,0,4/10/2016,12:53:08,J39,631,Authorized controlled burning,"5489 NW 62ND AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000645,0,4/10/2016,18:01:23,J39,600,"Good intent call, Other","5700 NW 78TH AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000637,0,4/10/2016,4:25:51,J39,311,"Medical assist, assist EMS crew","5813 NW 50TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000641,0,4/10/2016,8:34:15,J39,321,"EMS call, excluding vehicle accident with injury","5837 WINWOOD DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000636,0,4/10/2016,4:12:09,J39,321,"EMS call, excluding vehicle accident with injury","6008 REDBUD CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000638,0,4/10/2016,5:28:50,J39,600,"Good intent call, Other","6211 CLARK LN /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000628,0,4/9/2016,15:31:00,J39,300,"Rescue, EMS incident, other",NW 2ND ST & I8035 EB OFF RMP /Saylorvill,Saylorville,IA,50313,0,0
77011,16-0000631,0,4/9/2016,16:19:42,J39,321,"EMS call, excluding vehicle accident with injury","5225 NW 64TH PL /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000633,0,4/9/2016,17:40:53,J39,300,"Rescue, EMS incident, other","5548 JORDAN CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000629,0,4/9/2016,15:54:30,J39,321,"EMS call, excluding vehicle accident with injury","7105 NW 70TH AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000632,0,4/9/2016,17:22:04,J40,111,Building fire,"7688 NW 86TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000619,0,4/8/2016,7:05:19,J39,321,"EMS call, excluding vehicle accident with injury","4705 NW 51ST ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000625,0,4/8/2016,18:57:15,J39,324,Motor Vehicle Accident with no injuries,"5350 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.65778,-93.69816
77011,16-0000623,0,4/8/2016,12:39:35,J39,321,"EMS call, excluding vehicle accident with injury","5406 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.659453,-93.699654
77011,16-0000620,0,4/8/2016,8:38:26,J40,321,"EMS call, excluding vehicle accident with injury","6005 NW 97TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000624,0,4/8/2016,15:49:47,J39,360,"Water & ice-related rescue, other","6167 NW POLK CITY DR /Polk City, IA 5022",Polk City,IA,50226,0,0
77011,16-0000626,0,4/8/2016,19:12:51,J39,321,"EMS call, excluding vehicle accident with injury","7090 HILLCREST CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000618,0,4/7/2016,16:56:24,J39,554,Assist invalid,"5705 NW 57TH AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000617,0,4/7/2016,15:21:15,J39,611,Dispatched & cancelled en route,"6224 ENCLAVE CIR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000616,0,4/7/2016,8:00:37,J39,321,"EMS call, excluding vehicle accident with injury","7105 NW 70TH AVE /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000614,0,4/6/2016,15:50:11,J39,311,"Medical assist, assist EMS crew","133.7 I8035 WB HWY /Des Moines, IA 50313",Des Moines,IA,50313,0,0
77011,16-0000610,0,4/5/2016,13:01:14,J40,321,"EMS call, excluding vehicle accident with injury","9020 COWDEN DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000605,0,4/4/2016,9:43:50,J39,611,Dispatched & cancelled en route,"5169 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.654232,-93.697093
77011,16-0000603,0,4/4/2016,2:11:49,J39,321,"EMS call, excluding vehicle accident with injury","5406 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.659453,-93.699654
77011,16-0000608,0,4/4/2016,14:01:45,J39,321,"EMS call, excluding vehicle accident with injury","6103 NW 54TH CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000604,0,4/4/2016,8:19:27,J40,321,"EMS call, excluding vehicle accident with injury","6110 NW 106TH ST /7/JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000607,0,4/4/2016,10:50:23,J39,321,"EMS call, excluding vehicle accident with injury","6365 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.675908,-93.697219
77011,16-0000601,0,4/3/2016,21:31:32,J39,150,"Outside rubbish fire, Other","NW 51ST ST & NW LOVINGTON DR /JOHNSTON,",JOHNSTON,IA,50131,0,0
77011,16-0000596,0,4/3/2016,16:47:19,J39,321,"EMS call, excluding vehicle accident with injury","5762 LINDEN CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000600,0,4/3/2016,20:03:39,J39,700,"False alarm or false call, Other","6035 NW 49TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000593,0,4/2/2016,22:02:03,J39,321,"EMS call, excluding vehicle accident with injury","SOMERSET PL & GREENDALE RD /JOHNSTON, IA",JOHNSTON,IA,50131,0,0
77011,16-0000590,0,4/2/2016,2:53:52,J39,554,Assist invalid,"5921 WINWOOD DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.668974,-93.700338
77011,16-0000591,0,4/2/2016,13:33:21,J40,321,"EMS call, excluding vehicle accident with injury","6005 STONEPOINTE CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000589,0,4/1/2016,19:06:52,J40,550,"Public service assistance, Other","7023 PECKHAM ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000587,0,4/1/2016,14:22:28,J40,550,"Public service assistance, Other","9516 LARCH LN /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000581,0,3/31/2016,9:28:21,J39,321,"EMS call, excluding vehicle accident with injury","5815 WINWOOD DR /202/JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000577,0,3/31/2016,4:36:42,J39,321,"EMS call, excluding vehicle accident with injury","5837 WINWOOD DR /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000582,0,3/31/2016,9:35:26,J39,320,"Emergency medical service, other","5921 WINWOOD DR /160/JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.668974,-93.700338
77011,16-0000576,0,3/31/2016,2:13:50,J40,321,"EMS call, excluding vehicle accident with injury","6070 WESTFALEN CT /7/JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000575,0,3/31/2016,0:03:48,J40,321,"EMS call, excluding vehicle accident with injury","6110 NW 106TH ST /7/JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000579,0,3/31/2016,7:47:38,J39,321,"EMS call, excluding vehicle accident with injury","6190 NW 59TH CT /227/JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.672693,-93.699445
77011,16-0000578,0,3/31/2016,7:23:14,J40,321,"EMS call, excluding vehicle accident with injury","6500 NW 100TH ST /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
77011,16-0000584,0,3/31/2016,11:48:35,J39,321,"EMS call, excluding vehicle accident with injury","6700 MERLE HAY RD /JOHNSTON, IA 50131",JOHNSTON,IA,50131,41.683358,-93.700343
77011,16-0000585,0,3/31/2016,23:08:41,J39,321,"EMS call, excluding vehicle accident with injury","6904 CAPITOL VIEW CT /JOHNSTON, IA 50131",JOHNSTON,IA,50131,0,0
